Model,DPO2024
Firmware Version,1.25

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-08,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,5
Label,,
TIME,CH1,CH2
-8.97440e-05,-0.0148438,0.1125
-8.97280e-05,-0.0186719,0.1
-8.97120e-05,-0.0174219,0.125
-8.96960e-05,-0.01,0.1
-8.96800e-05,-0.01875,0.113281
-8.96640e-05,-0.01875,0.100781
-8.96480e-05,-0.0136719,0.1
-8.96320e-05,-0.0161719,0.1
-8.96160e-05,-0.0149219,0.1
-8.96000e-05,-0.0186719,0.113281
-8.95840e-05,-0.0160938,0.1
-8.95680e-05,-0.0124219,0.1
-8.95520e-05,-0.0174219,0.1
-8.95360e-05,-0.0174219,0.125781
-8.95200e-05,-0.0125,0.138281
-8.95040e-05,-0.0148438,0.1
-8.94880e-05,-0.0199219,0.1125
-8.94720e-05,-0.0161719,0.113281
-8.94560e-05,-0.0186719,0.100781
-8.94400e-05,-0.0198438,0.1
-8.94240e-05,-0.0160938,0.1375
-8.94080e-05,-0.01875,0.1
-8.93920e-05,-0.0124219,0.1
-8.93760e-05,-0.0185938,0.113281
-8.93600e-05,-0.0186719,0.0875001
-8.93440e-05,-0.0135938,0.113281
-8.93280e-05,-0.0174219,0.113281
-8.93120e-05,-0.015,0.1
-8.92960e-05,-0.0124219,0.113281
-8.92800e-05,-0.0160938,0.125781
-8.92640e-05,-0.0172656,0.1125
-8.92480e-05,-0.0149219,0.125
-8.92320e-05,-0.0161719,0.113281
-8.92160e-05,-0.0111719,0.113281
-8.92000e-05,-0.0136719,0.113281
-8.91840e-05,-0.015,0.113281
-8.91680e-05,-0.0135938,0.0882813
-8.91520e-05,-0.0175,0.1
-8.91360e-05,-0.0136719,0.1
-8.91200e-05,-0.0161719,0.125781
-8.91040e-05,-0.0160938,0.1
-8.90880e-05,-0.015,0.113281
-8.90720e-05,-0.0124219,0.100781
-8.90560e-05,-0.0135938,0.1
-8.90400e-05,-0.0136719,0.1125
-8.90240e-05,-0.0136719,0.125
-8.90080e-05,-0.0135938,0.1
-8.89920e-05,-0.0173438,0.1375
-8.89760e-05,-0.0135938,0.113281
-8.89600e-05,-0.015,0.113281
-8.89440e-05,-0.0174219,0.100781
-8.89280e-05,-0.0160938,0.1
-8.89120e-05,-0.01,0.113281
-8.88960e-05,-0.0149219,0.113281
-8.88800e-05,-0.0161719,0.1125
-8.88640e-05,-0.0175,0.1
-8.88480e-05,-0.0199219,0.125
-8.88320e-05,-0.01125,0.1125
-8.88160e-05,-0.0186719,0.1125
-8.88000e-05,-0.0160156,0.113281
-8.87840e-05,-0.0174219,0.113281
-8.87680e-05,-0.0124219,0.0882813
-8.87520e-05,-0.0135938,0.125
-8.87360e-05,-0.0125,0.1
-8.87200e-05,-0.0173438,0.1
-8.87040e-05,-0.0149219,0.1
-8.86880e-05,-0.0135938,0.113281
-8.86720e-05,-0.0135938,0.113281
-8.86560e-05,-0.0174219,0.1
-8.86400e-05,-0.0174219,0.113281
-8.86240e-05,-0.0136719,0.113281
-8.86080e-05,-0.01125,0.113281
-8.85920e-05,-0.0135938,0.1375
-8.85760e-05,-0.0186719,0.1
-8.85600e-05,-0.0148438,0.1375
-8.85440e-05,-0.0136719,0.113281
-8.85280e-05,-0.0148438,0.1
-8.85120e-05,-0.0211719,0.125781
-8.84960e-05,-0.0124219,0.113281
-8.84800e-05,-0.0186719,0.113281
-8.84640e-05,-0.0148438,0.125
-8.84480e-05,-0.0185938,0.113281
-8.84320e-05,-0.0175,0.1
-8.84160e-05,-0.0149219,0.125781
-8.84000e-05,-0.0161719,0.113281
-8.83840e-05,-0.0161719,0.1375
-8.83680e-05,-0.0161719,0.1
-8.83520e-05,-0.0148438,0.0882813
-8.83360e-05,-0.015,0.1
-8.83200e-05,-0.0136719,0.1125
-8.83040e-05,-0.0198438,0.1
-8.82880e-05,-0.0174219,0.1
-8.82720e-05,-0.01375,0.1
-8.82560e-05,-0.0148438,0.1125
-8.82400e-05,-0.0173438,0.125781
-8.82240e-05,-0.0199219,0.1125
-8.82080e-05,-0.0160938,0.1
-8.81920e-05,-0.0175,0.1125
-8.81760e-05,-0.0149219,0.113281
-8.81600e-05,-0.01625,0.100781
-8.81440e-05,-0.0136719,0.1
-8.81280e-05,-0.0124219,0.1
-8.81120e-05,-0.015,0.0875001
-8.80960e-05,-0.01625,0.113281
-8.80800e-05,-0.0160938,0.100781
-8.80640e-05,-0.01875,0.113281
-8.80480e-05,-0.0136719,0.125781
-8.80320e-05,-0.0210938,0.1125
-8.80160e-05,-0.00984376,0.113281
-8.80000e-05,-0.0124219,0.1125
-8.79840e-05,-0.01625,0.125
-8.79680e-05,-0.015,0.1125
-8.79520e-05,-0.0111719,0.113281
-8.79360e-05,-0.0124219,0.1
-8.79200e-05,-0.01625,0.113281
-8.79040e-05,-0.0148438,0.1
-8.78880e-05,-0.0174219,0.1
-8.78720e-05,-0.0186719,0.1
-8.78560e-05,-0.0210938,0.125781
-8.78400e-05,-0.0174219,0.113281
-8.78240e-05,-0.0124219,0.1
-8.78080e-05,-0.00875001,0.113281
-8.77920e-05,-0.0172656,0.1
-8.77760e-05,-0.0161719,0.1125
-8.77600e-05,-0.0186719,0.125781
-8.77440e-05,-0.0175,0.1
-8.77280e-05,-0.0198438,0.125781
-8.77120e-05,-0.0160938,0.113281
-8.76960e-05,-0.0147656,0.1
-8.76800e-05,-0.0161719,0.113281
-8.76640e-05,-0.01625,0.1
-8.76480e-05,-0.01625,0.125
-8.76320e-05,-0.0148438,0.113281
-8.76160e-05,-0.0174219,0.1
-8.76000e-05,-0.0199219,0.125781
-8.75840e-05,-0.0160938,0.1375
-8.75680e-05,-0.0136719,0.1
-8.75520e-05,-0.0125,0.1375
-8.75360e-05,-0.0149219,0.1
-8.75200e-05,-0.0175,0.1125
-8.75040e-05,-0.0148438,0.113281
-8.74880e-05,-0.0175,0.1125
-8.74720e-05,-0.01625,0.1
-8.74560e-05,-0.0136719,0.1
-8.74400e-05,-0.0149219,0.113281
-8.74240e-05,-0.0148438,0.1
-8.74080e-05,-0.0111719,0.100781
-8.73920e-05,-0.0123438,0.1
-8.73760e-05,-0.0147656,0.1
-8.73600e-05,-0.0125,0.113281
-8.73440e-05,-0.0111719,0.1
-8.73280e-05,-0.0135938,0.113281
-8.73120e-05,-0.0149219,0.1
-8.72960e-05,-0.0160938,0.1125
-8.72800e-05,-0.0186719,0.1
-8.72640e-05,-0.0124219,0.113281
-8.72480e-05,-0.0149219,0.125781
-8.72320e-05,-0.0149219,0.1375
-8.72160e-05,-0.02,0.1
-8.72000e-05,-0.0149219,0.113281
-8.71840e-05,-0.0160938,0.1
-8.71680e-05,-0.0174219,0.1
-8.71520e-05,-0.0148438,0.1125
-8.71360e-05,-0.01,0.125781
-8.71200e-05,-0.0175,0.1
-8.71040e-05,-0.0124219,0.1125
-8.70880e-05,-0.0161719,0.1
-8.70720e-05,-0.0161719,0.100781
-8.70560e-05,-0.01875,0.1125
-8.70400e-05,-0.01875,0.1375
-8.70240e-05,-0.0136719,0.125781
-8.70080e-05,-0.0149219,0.1
-8.69920e-05,-0.01,0.100781
-8.69760e-05,-0.0135938,0.1125
-8.69600e-05,-0.0175,0.113281
-8.69440e-05,-0.0161719,0.1
-8.69280e-05,-0.0147656,0.113281
-8.69120e-05,-0.01625,0.125781
-8.68960e-05,-0.0148438,0.1
-8.68800e-05,-0.0161719,0.113281
-8.68640e-05,-0.01375,0.1
-8.68480e-05,-0.0136719,0.113281
-8.68320e-05,-0.00992189,0.1375
-8.68160e-05,-0.01375,0.0875001
-8.68000e-05,-0.0186719,0.1
-8.67840e-05,-0.0136719,0.1
-8.67680e-05,-0.0186719,0.1
-8.67520e-05,-0.0123438,0.1125
-8.67360e-05,-0.0124219,0.1
-8.67200e-05,-0.0199219,0.1125
-8.67040e-05,-0.0161719,0.113281
-8.66880e-05,-0.0175,0.1375
-8.66720e-05,-0.0149219,0.125
-8.66560e-05,-0.0148438,0.1
-8.66400e-05,-0.0175,0.113281
-8.66240e-05,-0.0161719,0.1125
-8.66080e-05,-0.0136719,0.1
-8.65920e-05,-0.0174219,0.1375
-8.65760e-05,-0.0175,0.1
-8.65600e-05,-0.0175,0.1375
-8.65440e-05,-0.0160938,0.1
-8.65280e-05,-0.0160938,0.113281
-8.65120e-05,-0.01625,0.113281
-8.64960e-05,-0.0149219,0.125781
-8.64800e-05,-0.0175,0.1125
-8.64640e-05,-0.0135938,0.113281
-8.64480e-05,-0.0160938,0.113281
-8.64320e-05,-0.0135938,0.125781
-8.64160e-05,-0.0148438,0.125781
-8.64000e-05,-0.00984376,0.1125
-8.63840e-05,-0.0175,0.113281
-8.63680e-05,-0.0175,0.1
-8.63520e-05,-0.0175,0.1125
-8.63360e-05,-0.01125,0.125781
-8.63200e-05,-0.0135938,0.113281
-8.63040e-05,-0.01375,0.1
-8.62880e-05,-0.0124219,0.113281
-8.62720e-05,-0.00992189,0.1
-8.62560e-05,-0.0175,0.1
-8.62400e-05,-0.0111719,0.113281
-8.62240e-05,-0.0199219,0.1
-8.62080e-05,-0.0135938,0.1
-8.61920e-05,-0.0149219,0.125781
-8.61760e-05,-0.0149219,0.1125
-8.61600e-05,-0.01375,0.1125
-8.61440e-05,-0.01375,0.0875001
-8.61280e-05,-0.0161719,0.113281
-8.61120e-05,-0.0161719,0.1
-8.60960e-05,-0.0174219,0.15
-8.60800e-05,-0.0174219,0.1
-8.60640e-05,-0.0124219,0.1
-8.60480e-05,-0.0136719,0.100781
-8.60320e-05,-0.0161719,0.0757813
-8.60160e-05,-0.0124219,0.1
-8.60000e-05,-0.0148438,0.113281
-8.59840e-05,-0.0161719,0.1125
-8.59680e-05,-0.01625,0.100781
-8.59520e-05,-0.01,0.113281
-8.59360e-05,-0.0125,0.100781
-8.59200e-05,-0.0111719,0.1
-8.59040e-05,-0.0149219,0.113281
-8.58880e-05,-0.0148438,0.1
-8.58720e-05,-0.0123438,0.1
-8.58560e-05,-0.0148438,0.125
-8.58400e-05,-0.0175,0.1
-8.58240e-05,-0.0161719,0.125781
-8.58080e-05,-0.0173438,0.1
-8.57920e-05,-0.015,0.100781
-8.57760e-05,-0.0136719,0.1125
-8.57600e-05,-0.00984376,0.1
-8.57440e-05,-0.0124219,0.1125
-8.57280e-05,-0.0136719,0.125781
-8.57120e-05,-0.0111719,0.1
-8.56960e-05,-0.01125,0.1
-8.56800e-05,-0.01625,0.113281
-8.56640e-05,-0.0135938,0.113281
-8.56480e-05,-0.0175,0.125781
-8.56320e-05,-0.00992189,0.113281
-8.56160e-05,-0.0149219,0.0882813
-8.56000e-05,-0.0174219,0.1125
-8.55840e-05,-0.01625,0.125
-8.55680e-05,-0.0110938,0.1
-8.55520e-05,-0.0186719,0.113281
-8.55360e-05,-0.0149219,0.1
-8.55200e-05,-0.0160938,0.1
-8.55040e-05,-0.0160938,0.113281
-8.54880e-05,-0.0175,0.1125
-8.54720e-05,-0.0135938,0.1
-8.54560e-05,-0.0175,0.1
-8.54400e-05,-0.0149219,0.113281
-8.54240e-05,-0.0124219,0.138281
-8.54080e-05,-0.0149219,0.1
-8.53920e-05,-0.0161719,0.113281
-8.53760e-05,-0.0135938,0.1125
-8.53600e-05,-0.01125,0.113281
-8.53440e-05,-0.0135938,0.1
-8.53280e-05,-0.0135938,0.113281
-8.53120e-05,-0.0124219,0.113281
-8.52960e-05,-0.01625,0.113281
-8.52800e-05,-0.0124219,0.138281
-8.52640e-05,-0.0149219,0.113281
-8.52480e-05,-0.0136719,0.1125
-8.52320e-05,-0.0210938,0.113281
-8.52160e-05,-0.0135938,0.113281
-8.52000e-05,-0.015,0.1
-8.51840e-05,-0.0175,0.1125
-8.51680e-05,-0.0135938,0.1
-8.51520e-05,-0.00859376,0.113281
-8.51360e-05,-0.01,0.100781
-8.51200e-05,-0.0149219,0.1125
-8.51040e-05,-0.0149219,0.113281
-8.50880e-05,-0.0175,0.113281
-8.50720e-05,-0.0135938,0.113281
-8.50560e-05,-0.0124219,0.1
-8.50400e-05,-0.0148438,0.1
-8.50240e-05,-0.0174219,0.1
-8.50080e-05,-0.0135938,0.1
-8.49920e-05,-0.0175,0.1
-8.49760e-05,-0.0160938,0.1
-8.49600e-05,-0.00742189,0.125781
-8.49440e-05,-0.015,0.1
-8.49280e-05,-0.0198438,0.1
-8.49120e-05,-0.0124219,0.1
-8.48960e-05,-0.0223438,0.0875001
-8.48800e-05,-0.0149219,0.113281
-8.48640e-05,-0.0175,0.113281
-8.48480e-05,-0.01,0.1375
-8.48320e-05,-0.0136719,0.113281
-8.48160e-05,-0.0111719,0.1375
-8.48000e-05,-0.0175,0.1125
-8.47840e-05,-0.0136719,0.1
-8.47680e-05,-0.0175,0.1125
-8.47520e-05,-0.01625,0.1
-8.47360e-05,-0.0124219,0.113281
-8.47200e-05,-0.01625,0.1125
-8.47040e-05,-0.0135938,0.125781
-8.46880e-05,-0.0199219,0.113281
-8.46720e-05,-0.0149219,0.1
-8.46560e-05,-0.0175,0.1
-8.46400e-05,-0.0160938,0.1375
-8.46240e-05,-0.0111719,0.1
-8.46080e-05,-0.0161719,0.113281
-8.45920e-05,-0.01625,0.1
-8.45760e-05,-0.0148438,0.1
-8.45600e-05,-0.0124219,0.1
-8.45440e-05,-0.0111719,0.113281
-8.45280e-05,-0.0136719,0.1125
-8.45120e-05,-0.0123438,0.1
-8.44960e-05,-0.0160938,0.1
-8.44800e-05,-0.0135938,0.1
-8.44640e-05,-0.0136719,0.113281
-8.44480e-05,-0.01,0.1375
-8.44320e-05,-0.0124219,0.1
-8.44160e-05,-0.0148438,0.1
-8.44000e-05,-0.01875,0.125781
-8.43840e-05,-0.0175,0.1125
-8.43680e-05,-0.00992189,0.113281
-8.43520e-05,-0.0124219,0.0882813
-8.43360e-05,-0.0123438,0.1
-8.43200e-05,-0.0136719,0.113281
-8.43040e-05,-0.0149219,0.138281
-8.42880e-05,-0.0124219,0.1
-8.42720e-05,-0.0199219,0.100781
-8.42560e-05,-0.0174219,0.113281
-8.42400e-05,-0.01875,0.1375
-8.42240e-05,-0.0149219,0.1375
-8.42080e-05,-0.0136719,0.1375
-8.41920e-05,-0.0136719,0.113281
-8.41760e-05,-0.015,0.113281
-8.41600e-05,-0.0161719,0.100781
-8.41440e-05,-0.0149219,0.1
-8.41280e-05,-0.0160938,0.1375
-8.41120e-05,-0.0135938,0.1
-8.40960e-05,-0.0161719,0.113281
-8.40800e-05,-0.0149219,0.1125
-8.40640e-05,-0.0173438,0.1
-8.40480e-05,-0.0124219,0.1375
-8.40320e-05,-0.0148438,0.100781
-8.40160e-05,-0.0149219,0.125781
-8.40000e-05,-0.0124219,0.1
-8.39840e-05,-0.0136719,0.1375
-8.39680e-05,-0.01875,0.113281
-8.39520e-05,-0.01125,0.1
-8.39360e-05,-0.0148438,0.1125
-8.39200e-05,-0.0175,0.1
-8.39040e-05,-0.0135938,0.1
-8.38880e-05,-0.0174219,0.1
-8.38720e-05,-0.0223438,0.1
-8.38560e-05,-0.0111719,0.1375
-8.38400e-05,-0.0148438,0.1125
-8.38240e-05,-0.01625,0.113281
-8.38080e-05,-0.0148438,0.113281
-8.37920e-05,-0.0148438,0.113281
-8.37760e-05,-0.01875,0.113281
-8.37600e-05,-0.0136719,0.1125
-8.37440e-05,-0.0147656,0.1
-8.37280e-05,-0.0136719,0.125
-8.37120e-05,-0.0111719,0.113281
-8.36960e-05,-0.0124219,0.125781
-8.36800e-05,-0.01625,0.113281
-8.36640e-05,-0.01625,0.113281
-8.36480e-05,-0.0161719,0.100781
-8.36320e-05,-0.0160938,0.125781
-8.36160e-05,-0.00617189,0.125781
-8.36000e-05,-0.0148438,0.1125
-8.35840e-05,-0.01875,0.113281
-8.35680e-05,-0.0175,0.125781
-8.35520e-05,-0.0174219,0.125
-8.35360e-05,-0.00734376,0.125781
-8.35200e-05,-0.0148438,0.113281
-8.35040e-05,-0.01625,0.1
-8.34880e-05,-0.01625,0.113281
-8.34720e-05,-0.0161719,0.125
-8.34560e-05,-0.0186719,0.113281
-8.34400e-05,-0.0173438,0.125
-8.34240e-05,-0.0135938,0.1
-8.34080e-05,-0.0111719,0.0882813
-8.33920e-05,-0.0160938,0.0875001
-8.33760e-05,-0.0124219,0.0882813
-8.33600e-05,-0.0135938,0.1375
-8.33440e-05,-0.0124219,0.1
-8.33280e-05,-0.0136719,0.113281
-8.33120e-05,-0.0148438,0.113281
-8.32960e-05,-0.00992189,0.1
-8.32800e-05,-0.0125,0.125781
-8.32640e-05,-0.0186719,0.1125
-8.32480e-05,-0.0161719,0.1
-8.32320e-05,-0.01625,0.113281
-8.32160e-05,-0.0186719,0.125
-8.32000e-05,-0.0161719,0.1125
-8.31840e-05,-0.0149219,0.1
-8.31680e-05,-0.0186719,0.125781
-8.31520e-05,-0.0124219,0.125
-8.31360e-05,-0.0160938,0.113281
-8.31200e-05,-0.0148438,0.113281
-8.31040e-05,-0.0173438,0.1
-8.30880e-05,-0.0124219,0.125
-8.30720e-05,-0.0148438,0.1
-8.30560e-05,-0.0211719,0.125
-8.30400e-05,-0.0136719,0.113281
-8.30240e-05,-0.0149219,0.1125
-8.30080e-05,-0.0174219,0.125781
-8.29920e-05,-0.0160938,0.125
-8.29760e-05,-0.0111719,0.125781
-8.29600e-05,-0.01875,0.113281
-8.29440e-05,-0.01625,0.125781
-8.29280e-05,-0.0175,0.1125
-8.29120e-05,-0.01625,0.1
-8.28960e-05,-0.0124219,0.113281
-8.28800e-05,-0.0149219,0.113281
-8.28640e-05,-0.0173438,0.113281
-8.28480e-05,-0.0136719,0.113281
-8.28320e-05,-0.0148438,0.125781
-8.28160e-05,-0.0161719,0.15
-8.28000e-05,-0.0161719,0.1
-8.27840e-05,-0.00992189,0.1125
-8.27680e-05,-0.0236719,0.113281
-8.27520e-05,-0.0135938,0.100781
-8.27360e-05,-0.0136719,0.1125
-8.27200e-05,-0.0149219,0.113281
-8.27040e-05,-0.0149219,0.1
-8.26880e-05,-0.0124219,0.125
-8.26720e-05,-0.0174219,0.1
-8.26560e-05,-0.0149219,0.1125
-8.26400e-05,-0.01375,0.125
-8.26240e-05,-0.0210938,0.113281
-8.26080e-05,-0.0149219,0.113281
-8.25920e-05,-0.0124219,0.113281
-8.25760e-05,-0.0110938,0.1
-8.25600e-05,-0.01,0.0750001
-8.25440e-05,-0.02,0.1
-8.25280e-05,-0.0160938,0.1
-8.25120e-05,-0.0175,0.1125
-8.24960e-05,-0.0161719,0.113281
-8.24800e-05,-0.01375,0.1125
-8.24640e-05,-0.0160938,0.1
-8.24480e-05,-0.0161719,0.1125
-8.24320e-05,-0.0160938,0.114063
-8.24160e-05,-0.0136719,0.1375
-8.24000e-05,-0.0174219,0.113281
-8.23840e-05,-0.0124219,0.100781
-8.23680e-05,-0.0161719,0.125781
-8.23520e-05,-0.0135938,0.125
-8.23360e-05,-0.0149219,0.100781
-8.23200e-05,-0.00992189,0.1125
-8.23040e-05,-0.0160938,0.113281
-8.22880e-05,-0.01375,0.1
-8.22720e-05,-0.015,0.1125
-8.22560e-05,-0.0160938,0.1
-8.22400e-05,-0.0173438,0.1
-8.22240e-05,-0.0160938,0.1
-8.22080e-05,-0.0160938,0.1
-8.21920e-05,-0.02,0.1
-8.21760e-05,-0.0160938,0.113281
-8.21600e-05,-0.0175,0.1
-8.21440e-05,-0.0160938,0.15
-8.21280e-05,-0.0186719,0.1
-8.21120e-05,-0.01875,0.125781
-8.20960e-05,-0.01125,0.125
-8.20800e-05,-0.0174219,0.125
-8.20640e-05,-0.0124219,0.0882813
-8.20480e-05,-0.0148438,0.1
-8.20320e-05,-0.01375,0.125
-8.20160e-05,-0.0149219,0.125
-8.20000e-05,-0.0148438,0.125781
-8.19840e-05,-0.0124219,0.1
-8.19680e-05,-0.0175,0.125
-8.19520e-05,-0.0175781,0.113281
-8.19360e-05,-0.0136719,0.1
-8.19200e-05,-0.0123438,0.0875001
-8.19040e-05,-0.0175,0.1375
-8.18880e-05,-0.0148438,0.113281
-8.18720e-05,-0.0148438,0.113281
-8.18560e-05,-0.0161719,0.164063
-8.18400e-05,-0.0175,0.1
-8.18240e-05,-0.015,0.113281
-8.18080e-05,-0.00992189,0.113281
-8.17920e-05,-0.0136719,0.1125
-8.17760e-05,-0.0149219,0.1
-8.17600e-05,-0.0175,0.113281
-8.17440e-05,-0.0136719,0.125781
-8.17280e-05,-0.01875,0.1125
-8.17120e-05,-0.0111719,0.125
-8.16960e-05,-0.0161719,0.1
-8.16800e-05,-0.0148438,0.1
-8.16640e-05,-0.0136719,0.113281
-8.16480e-05,-0.0175,0.1375
-8.16320e-05,-0.0174219,0.125781
-8.16160e-05,-0.0224219,0.1125
-8.16000e-05,-0.0173438,0.1
-8.15840e-05,-0.0175,0.100781
-8.15680e-05,-0.0136719,0.125
-8.15520e-05,-0.0174219,0.1
-8.15360e-05,-0.0161719,0.125781
-8.15200e-05,-0.0148438,0.1375
-8.15040e-05,-0.0111719,0.113281
-8.14880e-05,-0.01875,0.1
-8.14720e-05,-0.0161719,0.113281
-8.14560e-05,-0.0136719,0.113281
-8.14400e-05,-0.0148438,0.113281
-8.14240e-05,-0.01375,0.1
-8.14080e-05,-0.0148438,0.0882813
-8.13920e-05,-0.0161719,0.113281
-8.13760e-05,-0.0199219,0.1
-8.13600e-05,-0.0160938,0.125781
-8.13440e-05,-0.0149219,0.1
-8.13280e-05,-0.0136719,0.113281
-8.13120e-05,-0.0148438,0.125781
-8.12960e-05,-0.0110938,0.113281
-8.12800e-05,-0.0123438,0.125
-8.12640e-05,-0.0135938,0.125781
-8.12480e-05,-0.0136719,0.113281
-8.12320e-05,-0.00859376,0.125781
-8.12160e-05,-0.0136719,0.125781
-8.12000e-05,-0.0136719,0.125
-8.11840e-05,-0.0199219,0.1
-8.11680e-05,-0.015,0.1
-8.11520e-05,-0.0124219,0.125781
-8.11360e-05,-0.0136719,0.113281
-8.11200e-05,-0.01125,0.113281
-8.11040e-05,-0.01125,0.0875001
-8.10880e-05,-0.0148438,0.113281
-8.10720e-05,-0.0124219,0.1
-8.10560e-05,-0.0136719,0.125
-8.10400e-05,-0.0186719,0.1
-8.10240e-05,-0.0174219,0.113281
-8.10080e-05,-0.0125,0.138281
-8.09920e-05,-0.0161719,0.1125
-8.09760e-05,-0.0124219,0.113281
-8.09600e-05,-0.0124219,0.125781
-8.09440e-05,-0.00867189,0.113281
-8.09280e-05,-0.01875,0.125
-8.09120e-05,-0.0149219,0.0875001
-8.08960e-05,-0.0124219,0.113281
-8.08800e-05,-0.01875,0.1
-8.08640e-05,-0.0186719,0.125781
-8.08480e-05,-0.0160938,0.113281
-8.08320e-05,-0.0160938,0.1
-8.08160e-05,-0.00984376,0.113281
-8.08000e-05,-0.0148438,0.1125
-8.07840e-05,-0.0136719,0.125781
-8.07680e-05,-0.0161719,0.125
-8.07520e-05,-0.0124219,0.125781
-8.07360e-05,-0.0185938,0.1
-8.07200e-05,-0.0111719,0.0875001
-8.07040e-05,-0.0174219,0.1
-8.06880e-05,-0.0186719,0.1
-8.06720e-05,-0.0175,0.113281
-8.06560e-05,-0.0186719,0.125781
-8.06400e-05,-0.0174219,0.1
-8.06240e-05,-0.0148438,0.1
-8.06080e-05,-0.00984376,0.1
-8.05920e-05,-0.0175,0.113281
-8.05760e-05,-0.0135938,0.125781
-8.05600e-05,-0.0148438,0.125781
-8.05440e-05,-0.015,0.1
-8.05280e-05,-0.0148438,0.1
-8.05120e-05,-0.0135938,0.1125
-8.04960e-05,-0.01875,0.113281
-8.04800e-05,-0.0135938,0.1
-8.04640e-05,-0.0174219,0.1
-8.04480e-05,-0.0161719,0.113281
-8.04320e-05,-0.0149219,0.1
-8.04160e-05,-0.0186719,0.1
-8.04000e-05,-0.0136719,0.113281
-8.03840e-05,-0.00992189,0.113281
-8.03680e-05,-0.0124219,0.125
-8.03520e-05,-0.0124219,0.113281
-8.03360e-05,-0.0174219,0.1125
-8.03200e-05,-0.0175,0.1
-8.03040e-05,-0.0199219,0.113281
-8.02880e-05,-0.0160938,0.1
-8.02720e-05,-0.015,0.125
-8.02560e-05,-0.0175,0.1
-8.02400e-05,-0.0149219,0.1
-8.02240e-05,-0.0175,0.1
-8.02080e-05,-0.0149219,0.1
-8.01920e-05,-0.0136719,0.15
-8.01760e-05,-0.0135938,0.113281
-8.01600e-05,-0.0160938,0.125781
-8.01440e-05,-0.0174219,0.1
-8.01280e-05,-0.0161719,0.113281
-8.01120e-05,-0.0174219,0.125781
-8.00960e-05,-0.01875,0.1
-8.00800e-05,-0.01375,0.113281
-8.00640e-05,-0.0175,0.1
-8.00480e-05,-0.0160938,0.113281
-8.00320e-05,-0.0186719,0.1
-8.00160e-05,-0.0124219,0.1
-8.00000e-05,-0.0124219,0.1
-7.99840e-05,-0.0199219,0.0882813
-7.99680e-05,-0.0136719,0.1
-7.99520e-05,-0.0136719,0.113281
-7.99360e-05,-0.0161719,0.1125
-7.99200e-05,-0.0174219,0.1125
-7.99040e-05,-0.0160938,0.1
-7.98880e-05,-0.0161719,0.1
-7.98720e-05,-0.0149219,0.1125
-7.98560e-05,-0.015,0.113281
-7.98400e-05,-0.0124219,0.1
-7.98240e-05,-0.0124219,0.1
-7.98080e-05,-0.01,0.1
-7.97920e-05,-0.0135938,0.1
-7.97760e-05,-0.01625,0.1
-7.97600e-05,-0.0136719,0.1
-7.97440e-05,-0.0148438,0.125781
-7.97280e-05,-0.01375,0.1
-7.97120e-05,-0.0174219,0.125781
-7.96960e-05,-0.0148438,0.1
-7.96800e-05,-0.0149219,0.113281
-7.96640e-05,-0.0161719,0.1
-7.96480e-05,-0.0124219,0.113281
-7.96320e-05,-0.0186719,0.113281
-7.96160e-05,-0.0175,0.1
-7.96000e-05,-0.0161719,0.1375
-7.95840e-05,-0.0199219,0.1375
-7.95680e-05,-0.0161719,0.1
-7.95520e-05,-0.00992189,0.1125
-7.95360e-05,-0.0161719,0.1
-7.95200e-05,-0.0210938,0.1
-7.95040e-05,-0.0160938,0.113281
-7.94880e-05,-0.0149219,0.1
-7.94720e-05,-0.0199219,0.1375
-7.94560e-05,-0.01875,0.1
-7.94400e-05,-0.0161719,0.1
-7.94240e-05,-0.0186719,0.113281
-7.94080e-05,-0.01375,0.113281
-7.93920e-05,-0.01875,0.125781
-7.93760e-05,-0.0148438,0.1
-7.93600e-05,-0.0173438,0.113281
-7.93440e-05,-0.0224219,0.0875001
-7.93280e-05,-0.0148438,0.1
-7.93120e-05,-0.0174219,0.113281
-7.92960e-05,-0.0186719,0.1125
-7.92800e-05,-0.00992189,0.1
-7.92640e-05,-0.0175,0.1125
-7.92480e-05,-0.01,0.113281
-7.92320e-05,-0.0186719,0.113281
-7.92160e-05,-0.0161719,0.1125
-7.92000e-05,-0.0148438,0.113281
-7.91840e-05,-0.01125,0.1
-7.91680e-05,-0.0210938,0.113281
-7.91520e-05,-0.0135938,0.125781
-7.91360e-05,-0.0136719,0.113281
-7.91200e-05,-0.0173438,0.1375
-7.91040e-05,-0.0161719,0.113281
-7.90880e-05,-0.0149219,0.125781
-7.90720e-05,-0.0147656,0.125
-7.90560e-05,-0.0136719,0.1
-7.90400e-05,-0.0148438,0.113281
-7.90240e-05,-0.015,0.1
-7.90080e-05,-0.0111719,0.1
-7.89920e-05,-0.0111719,0.113281
-7.89760e-05,-0.0136719,0.125
-7.89600e-05,-0.0136719,0.1
-7.89440e-05,-0.0124219,0.125781
-7.89280e-05,-0.0161719,0.1
-7.89120e-05,-0.0136719,0.1
